"date","high_price","low_price","closing_price","average_price","total_volume","turnover"
2013-03-28,1203.44,1192.75,1201.19,NA,1,5508011130
2013-03-27,1200.2,1185.06,1194.49,NA,1,8881305547
2013-03-26,1199.91,1192.35,1194.99,NA,1,8971819902
2013-03-25,1206.78,1191.5,1195.58,NA,1,10126959102
2013-03-22,1196.98,1179.75,1196.43,NA,1,10652064240
2013-03-21,1198.48,1183.63,1187.72,NA,1,11497486163
2013-03-20,1205.83,1198.05,1203.1,NA,1,10722847159
2013-03-19,1210.19,1195.39,1195.98,NA,1,15122960276
2013-03-18,1211.85,1194.83,1209.67,NA,1,10167847648
2013-03-15,1218.99,1213.82,1217.35,NA,1,13630344726
2013-03-14,1222.8,1214.88,1221.85,NA,1,9102403946
2013-03-13,1211.47,1202.99,1210.89,NA,1,8358510001
2013-03-12,1219.5,1208.3,1208.52,NA,1,10821333923
2013-03-11,1218.28,1212.1,1218.08,NA,1,6212394339
2013-03-08,1219.83,1211.4,1215.14,NA,1,8894321157
2013-03-07,1213.33,1206.07,1208.09,NA,1,9984751480
2013-03-06,1221,1208.1,1208.39,NA,1,9333840437
2013-03-05,1219.22,1208.55,1217.41,NA,1,10791005057
2013-03-04,1203.64,1190.37,1203.47,NA,1,7590414094
2013-03-01,1203.76,1189.77,1199.21,NA,1,8499119033
2013-02-28,1200,1192.52,1199.4,NA,1,9262152865
2013-02-27,1194.13,1178.53,1194.07,NA,1,7965258966
2013-02-26,1191.67,1180.76,1180.9,NA,1,10448270293
2013-02-25,1212.32,1197.9,1199.44,NA,1,9459687168
2013-02-22,1207.36,1191.26,1205.1,NA,1,9710500017
2013-02-21,1195.14,1184.56,1188.95,NA,1,9975605576
2013-02-20,1201.28,1191.68,1200.54,NA,1,10934123205
2013-02-19,1193.8,1183.79,1193.77,NA,1,9315262225
2013-02-18,1186.45,1181.09,1185.98,NA,1,6548373703
2013-02-15,1187.52,1180.56,1183.43,NA,1,9244967136
2013-02-14,1184.55,1176.98,1182.91,NA,1,11380348456
2013-02-13,1186.02,1176.64,1185.46,NA,1,9486472812
2013-02-12,1176.68,1166.37,1175.98,NA,1,8098384393
2013-02-11,1176.28,1166.26,1171.01,NA,1,8978090410
2013-02-08,1175.64,1165.52,1175.05,NA,1,10207373457
2013-02-07,1177.06,1163.65,1165.71,NA,1,10670488428
2013-02-06,1181.03,1168.67,1174.79,NA,1,14462086756
2013-02-05,1175.54,1156.82,1175.54,NA,1,11965493749
2013-02-04,1177.41,1160.48,1161.19,NA,1,11626030945
2013-02-01,1178.87,1167.53,1176.11,NA,1,13060699543
2013-01-31,1182.12,1168.25,1169.17,NA,1,17311793923
2013-01-30,1173.38,1162.97,1173.38,NA,1,15802347932
2013-01-29,1161.97,1155.74,1161.97,NA,1,8603969124
2013-01-28,1162.49,1157.66,1160.25,NA,1,9539287663
2013-01-25,1158.5,1144.71,1158.5,NA,1,9238356363
2013-01-24,1146.93,1137.84,1146.93,NA,1,10779232684
2013-01-23,1141.99,1136.75,1140.82,NA,1,9032492768
2013-01-22,1142.96,1135.33,1139.15,NA,1,8946618244
2013-01-21,1143.63,1135.01,1143.09,NA,1,7680613641
2013-01-18,1141.17,1133.46,1135.02,NA,1,7910545112
2013-01-17,1137.73,1129.44,1136.2,NA,1,9410221435
2013-01-16,1130.65,1123.74,1130.62,NA,1,7435926568
2013-01-15,1133.97,1125.39,1127.51,NA,1,11286812586
2013-01-14,1138.07,1130.78,1132.84,NA,1,7817484120
2013-01-11,1132.28,1126.66,1132.28,NA,1,8884670122
2013-01-10,1131.27,1125.4,1126.87,NA,1,10666523218
2013-01-09,1128.66,1118.98,1127.67,NA,1,7908749911
2013-01-08,1133.28,1124.32,1125.39,NA,1,7779880185
2013-01-07,1137.37,1130.13,1130.13,NA,1,7778813073
2013-01-04,1136.77,1126.38,1136.77,NA,1,6609913295
2013-01-03,1130.89,1126.1,1130.4,NA,1,6090218161
2013-01-02,1129.96,1116.62,1129.96,NA,1,7805855614
2012-12-28,1114,1104.69,1104.73,NA,1,7067175076
2012-12-27,1114.05,1104.07,1110.91,NA,1,6127209655
2012-12-21,1109.14,1097.98,1107.93,NA,1,8934158302
2012-12-20,1109.2,1101.91,1108.07,NA,1,7336610757
2012-12-19,1110.03,1103.95,1108.94,NA,1,9229608567
2012-12-18,1108.75,1103.1,1107.48,NA,1,9699295935
2012-12-17,1102.41,1094.8,1101.71,NA,1,7541328517
2012-12-14,1099.07,1093.55,1098.08,NA,1,7725912857
2012-12-13,1103.88,1092.12,1092.12,NA,1,12459644803
2012-12-12,1109.98,1102.22,1103.35,NA,1,7208943396
2012-12-11,1109.56,1101.99,1108.96,NA,1,7816811163
2012-12-10,1107.03,1093.55,1105.95,NA,1,8262568773
2012-12-07,1100.84,1094.66,1098.62,NA,1,6573653261
2012-12-06,1102.71,1094.92,1098.03,NA,1,7902943692
2012-12-05,1096.26,1090.41,1091.33,NA,1,6826278294
2012-12-04,1090.06,1085.16,1088.6,NA,1,5856403890
2012-12-03,1096.94,1086.84,1088.88,NA,1,6434478935
2012-11-30,1090.94,1083.25,1085.85,NA,1,9180683985
2012-11-29,1085.03,1074.22,1085.03,NA,1,8044214057
2012-11-28,1069.97,1061.19,1069.39,NA,1,6638157104
2012-11-27,1075.56,1068.24,1071.73,NA,1,6753008239
2012-11-26,1074.21,1065.11,1068.98,NA,1,6675689640
2012-11-23,1071.77,1058.31,1071.77,NA,1,6240143635
2012-11-22,1062.19,1054.01,1060.98,NA,1,6526598314
2012-11-21,1056.9,1048.16,1053.64,NA,1,6364793247
2012-11-20,1055.22,1047.45,1053.91,NA,1,7165922984
2012-11-19,1051.36,1034.7,1051.36,NA,1,7307741412
2012-11-16,1043.01,1026.47,1027.04,NA,1,7759066535
2012-11-15,1045.61,1037.56,1038.33,NA,1,7580337788
2012-11-14,1056.87,1048.84,1052.22,NA,1,8221652429
2012-11-13,1053.95,1040.13,1052.98,NA,1,7275738523
2012-11-12,1057.49,1049.6,1052.3,NA,1,4943093448
2012-11-09,1059.45,1043.64,1052.15,NA,1,6817232116
2012-11-08,1064.37,1052.5,1055.52,NA,1,7678285554
2012-11-07,1079.03,1056.4,1056.4,NA,1,9538866030
2012-11-06,1073.88,1063.16,1072.48,NA,1,8123292315
2012-11-05,1068.27,1062.18,1063.35,NA,1,7336349994
2012-11-02,1069.91,1062.6,1069.91,NA,1,4127665474
2012-11-01,1064.08,1047.28,1062.51,NA,1,8742054722
2012-10-31,1065.7,1051.96,1052.11,NA,1,8167282941
2012-10-30,1061.62,1054.73,1059.2,NA,1,5637423120
2012-10-29,1059.51,1051.52,1055.57,NA,1,5683661688
2012-10-26,1061.01,1048.17,1059.2,NA,1,8315969244
2012-10-25,1062.34,1046.12,1057.74,NA,1,9580764598
2012-10-24,1054.72,1034.55,1050.47,NA,1,13546880391
2012-10-23,1068.52,1044.2,1048.6,NA,1,10851611969
2012-10-22,1075.95,1061.89,1067.28,NA,1,9091550590
2012-10-19,1081.39,1064.62,1064.64,NA,1,9363605303
2012-10-18,1083.57,1072.49,1082.72,NA,1,11917179221
2012-10-17,1076.16,1068.85,1075.5,NA,1,10765932333
2012-10-16,1072.86,1062.72,1072.86,NA,1,8457796394
2012-10-15,1068.07,1058,1063.71,NA,1,7133609250
2012-10-12,1064.79,1056.69,1058.7,NA,1,7210210737
2012-10-11,1069.02,1055.85,1065.34,NA,1,7664015369
2012-10-10,1072.34,1059.46,1061.55,NA,1,8311145299
2012-10-09,1084.17,1073.29,1073.66,NA,1,6980886109
2012-10-08,1087.97,1078.37,1079.91,NA,1,5890660637
2012-10-05,1098.72,1085.55,1093.54,NA,1,8407404766
2012-10-04,1085.11,1076.04,1083.09,NA,1,7704642717
2012-10-03,1084.2,1076.85,1080.24,NA,1,7348127038
2012-10-02,1090.01,1078.1,1084.97,NA,1,8424885444
2012-10-01,1086.64,1069.35,1085.14,NA,1,7536406934
2012-09-28,1088.54,1072.24,1072.45,NA,1,10549884812
2012-09-27,1091.35,1080.77,1083.62,NA,1,10630255003
2012-09-26,1097.09,1085.49,1088.16,NA,1,9071237569
2012-09-25,1106.07,1092.63,1105.73,NA,1,10966912100
2012-09-24,1100.12,1092.07,1099.73,NA,1,8262501442
2012-09-21,1106.41,1097.52,1099.89,NA,1,9916899666
2012-09-20,1102.68,1095.42,1100.23,NA,1,8487877357
2012-09-19,1108.53,1101.67,1106.43,NA,1,7760559851
2012-09-18,1105.76,1096.63,1100.98,NA,1,9545401388
2012-09-17,1112.65,1106.19,1108.53,NA,1,8938693584
2012-09-14,1119.19,1102.04,1114.98,NA,1,14827855272
2012-09-13,1086.71,1080.81,1086.3,NA,1,7916597309
2012-09-12,1087.95,1073.46,1085.76,NA,1,10706383973
2012-09-11,1076.64,1060.44,1076.57,NA,1,6915347358
2012-09-10,1073.31,1066.89,1067.57,NA,1,6078935310
2012-09-07,1074.83,1064.53,1070.87,NA,1,11136276835
2012-09-06,1063.74,1038.41,1058.45,NA,1,10485251168
2012-09-05,1040.74,1028.93,1038.13,NA,1,8361715752
2012-09-04,1050.25,1032.53,1035.74,NA,1,6637548665
2012-09-03,1052.75,1039.99,1049.52,NA,1,4692301251
2012-08-31,1048.27,1034.24,1043.93,NA,1,7438271549
2012-08-30,1044.23,1033.02,1038.38,NA,1,6700045707
2012-08-29,1050.58,1040.39,1045.73,NA,1,6347298250
2012-08-28,1059.68,1040.83,1040.83,NA,1,7900983342
2012-08-27,1065.55,1055.92,1065.55,NA,1,3905647116
2012-08-24,1059.12,1049.05,1058.58,NA,1,7057771191
2012-08-23,1072.85,1051.01,1055.17,NA,1,6237069490
2012-08-22,1077.09,1057.85,1061.8,NA,1,7477518449
2012-08-21,1086.29,1079.85,1085.07,NA,1,6495023913
2012-08-20,1093.74,1081.01,1084.06,NA,1,5103773551
2012-08-17,1092.6,1080.92,1091.45,NA,1,7645792848
2012-08-16,1078.34,1071.71,1078.04,NA,1,5619221032
2012-08-15,1077.49,1072.86,1075.17,NA,1,5806388964
2012-08-14,1083.39,1074.01,1079.46,NA,1,5754327968
2012-08-13,1079.55,1071.53,1077.27,NA,1,5499767299
2012-08-10,1082.5,1070.29,1079.52,NA,1,6096994077
2012-08-09,1085.28,1075.99,1083.67,NA,1,6033727078
2012-08-08,1079.95,1069.65,1079.95,NA,1,5831606251
2012-08-07,1077.96,1063.29,1075.7,NA,1,6822113353
2012-08-06,1082.85,1074.24,1076.44,NA,1,7322891420
2012-08-03,1081.26,1059.72,1081.07,NA,1,6807264506
2012-08-02,1079.85,1053.49,1058.1,NA,1,8781055350
2012-08-01,1068.99,1060.99,1065.91,NA,1,6262182357
2012-07-31,1071.41,1061.61,1068.16,NA,1,6959816936
2012-07-30,1067.89,1056.87,1066.13,NA,1,6183916521
2012-07-27,1061.97,1042.21,1059.75,NA,1,7968407004
2012-07-26,1053.52,1021.09,1048.37,NA,1,9368478006
2012-07-25,1034.41,1014.83,1029.3,NA,1,7120302750
2012-07-24,1026.36,1015.47,1021.77,NA,1,6338431907
2012-07-23,1033.53,1011.67,1021.81,NA,1,7729226533
2012-07-20,1052.76,1037.9,1041.56,NA,1,10293485900
2012-07-19,1051.46,1036.52,1050.71,NA,1,10133160424
2012-07-18,1034.09,1017,1032.82,NA,1,10439951226
2012-07-17,1041.2,1022.21,1024.44,NA,1,10502585668
2012-07-16,1037.8,1029.4,1037.8,NA,1,7037263100
2012-07-13,1033.82,1016.78,1030.94,NA,1,6029863067
2012-07-12,1021.78,1009.32,1013.72,NA,1,6468512261
2012-07-11,1029.87,1019.01,1026.12,NA,1,6793970801
2012-07-10,1032.76,1016.74,1028.09,NA,1,6170513839
2012-07-09,1025.94,1018.54,1020.44,NA,1,5807522802
2012-07-06,1035.52,1023.87,1023.87,NA,1,5922724150
2012-07-05,1048.38,1028.02,1035.87,NA,1,8622287014
2012-07-04,1042.32,1030.36,1038.42,NA,1,4519102843
2012-07-03,1040.16,1026.62,1040.16,NA,1,9140395666
2012-07-02,1030.62,1019.08,1024.86,NA,1,8447503202
2012-06-29,1019.06,998.25,1019.06,NA,1,10948699890
2012-06-28,996.01,971.9,979.53,NA,1,7541067143
2012-06-27,993.15,981.19,991.97,NA,1,6250915814
2012-06-26,989.9,976.39,981.64,NA,1,6864190641
2012-06-25,999.5,984.32,985.34,NA,1,8615729968
2012-06-21,1015.64,1005.18,1009.84,NA,1,8824736345
2012-06-20,1016.12,996.68,1014.99,NA,1,9886364733
2012-06-19,1000.9,980.89,1000.19,NA,1,8243786301
2012-06-18,992.44,971.76,981.05,NA,1,8040798538
2012-06-15,980.37,973.77,977.53,NA,1,9544508900
2012-06-14,976.03,958.27,971.66,NA,1,9459211603
2012-06-13,997.06,971.43,976.01,NA,1,12829308321
2012-06-12,988.07,976.13,987.16,NA,1,8005686468
2012-06-11,1002.07,981.9,982.29,NA,1,9084551191
2012-06-08,978.97,962.9,975.76,NA,1,10392566651
2012-06-07,990.57,970.49,981.95,NA,1,12385714076
2012-06-05,957.62,948.69,951.91,NA,1,5621513006
2012-06-04,956.76,941.11,946.12,NA,1,6062381609
2012-06-01,980.53,946.37,956.7,NA,1,11978182188
2012-05-31,991.49,969.16,975.98,NA,1,12727883360
2012-05-30,1000.02,982.63,986.61,NA,1,9136520883
2012-05-29,1006.91,988.75,1001.83,NA,1,8486929523
2012-05-28,1000.68,976.88,985.12,NA,1,5616707047
2012-05-25,995.52,976.26,985.03,NA,1,7318370035
2012-05-24,988.13,971.42,986.62,NA,1,6920378213
2012-05-23,992.71,973.75,974.56,NA,1,9668439562
2012-05-22,1004.17,984.22,1000.53,NA,1,10035922900
2012-05-21,977.5,955.01,975.97,NA,1,8155560491
2012-05-18,971.14,955.14,955.98,NA,1,12142769404
2012-05-16,995.23,983.25,986.94,NA,1,6011541375
2012-05-15,1015.51,996.36,999.22,NA,1,9548724255
2012-05-14,1026.07,994.75,1004.87,NA,1,9713768972
2012-05-11,1033.13,1018.16,1032.41,NA,1,7666615659
2012-05-10,1030.72,1015.76,1026.5,NA,1,9300542542
2012-05-09,1029.48,1006.28,1018.53,NA,1,9999957126
2012-05-08,1030.45,1015.47,1018.54,NA,1,10389788542
2012-05-07,1032.33,1011.95,1030.71,NA,1,6539823674
2012-05-04,1050.66,1026.03,1031.95,NA,1,11034112880
2012-05-03,1063.27,1049.07,1059.9,NA,1,10313351504
2012-05-02,1071.42,1044.87,1051.48,NA,1,12098535246
2012-04-30,1060.78,1053.23,1059.62,NA,1,6024086444
2012-04-27,1057.99,1033.52,1056.67,NA,1,13656821819
2012-04-26,1050.27,1029.4,1035.01,NA,1,12586619968
2012-04-25,1044.87,1034.57,1041.67,NA,1,15650600405
2012-04-24,1030.86,1015.17,1026.62,NA,1,13557958852
2012-04-23,1048.09,1004.57,1007.32,NA,1,14948940091
2012-04-20,1055.97,1037.26,1055.73,NA,1,10554812967
2012-04-19,1052.42,1039.64,1041.64,NA,1,13814377131
2012-04-18,1053.78,1033.62,1036.15,NA,1,11228481069
2012-04-17,1060.25,1032.67,1055.24,NA,1,11070442793
2012-04-16,1044.22,1021.76,1036.41,NA,1,8868921257
2012-04-13,1048,1025.41,1027.72,NA,1,9578470480
2012-04-12,1050.91,1024.89,1049.86,NA,1,11548433948
2012-04-11,1032.38,1014.29,1026.8,NA,1,11944731894
2012-04-10,1031.95,1013.62,1013.62,NA,1,10361854094
2012-04-05,1051.54,1030.94,1036.4,NA,1,5217445192
2012-04-04,1070.78,1036.82,1041.61,NA,1,13264014517
2012-04-03,1088.84,1079.56,1080.56,NA,1,9544690983
2012-04-02,1086.47,1064.04,1086.47,NA,1,9963581978
2012-03-30,1074.88,1062.67,1074.48,NA,1,11404139809
2012-03-29,1081.22,1054.46,1058.32,NA,1,13657733890
2012-03-28,1096.84,1081.27,1083.92,NA,1,10474171485
2012-03-27,1110.01,1093.34,1095.42,NA,1,9754834139
2012-03-26,1102.88,1079.94,1102.88,NA,1,9875000537
2012-03-23,1084.57,1068.27,1084.29,NA,1,9295895828
2012-03-22,1096.29,1070.64,1077.34,NA,1,12067163619
2012-03-21,1110.75,1085.44,1088.76,NA,1,12709478760
2012-03-20,1116.07,1100.73,1104.62,NA,1,11172497266
2012-03-19,1122.44,1114.93,1121.39,NA,1,9323652301
2012-03-16,1127.54,1117.1,1123.35,NA,1,12375990341
2012-03-15,1121.1,1112.32,1121.1,NA,1,10868589679
2012-03-14,1117.81,1109.57,1115.66,NA,1,10181541929
2012-03-13,1106.24,1098.63,1106.12,NA,1,8985762988
2012-03-12,1094.44,1084.38,1092.31,NA,1,7429898507
2012-03-09,1095.19,1083.9,1089.8,NA,1,10254401303
2012-03-08,1091.31,1071.62,1091.31,NA,1,13556958562
2012-03-07,1068.97,1054.93,1062.64,NA,1,10252176919
2012-03-06,1091.68,1055.48,1057.57,NA,1,13892499586
2012-03-05,1101.57,1091.59,1097.42,NA,1,8032120111
2012-03-02,1106.75,1096.91,1105.11,NA,1,8167410467
2012-03-01,1108.88,1092.72,1104.58,NA,1,9632276829
2012-02-29,1109.78,1099.23,1101.76,NA,1,11325047802
2012-02-28,1102.46,1092.92,1102.17,NA,1,9241954967
2012-02-27,1097.49,1082.25,1093.57,NA,1,9017933424
2012-02-24,1102.14,1091.43,1100.01,NA,1,10240579525
2012-02-23,1100.19,1085.33,1096.17,NA,1,13058517229
2012-02-22,1108.19,1087.51,1096.06,NA,1,13263354579
2012-02-21,1113.45,1104.56,1106.42,NA,1,9890626697
2012-02-20,1112.8,1100.31,1111.96,NA,1,9257973279
2012-02-17,1101.56,1092.19,1099.55,NA,1,11194017176
2012-02-16,1088.77,1071.19,1088.18,NA,1,10125371572
2012-02-15,1085.55,1074.32,1082.7,NA,1,9768183827
2012-02-14,1080.28,1067.14,1069.64,NA,1,9580324786
2012-02-13,1080.77,1070.39,1074.31,NA,1,7433737127
2012-02-10,1075.59,1058.5,1065.37,NA,1,11062987354
2012-02-09,1082.97,1071.74,1077.12,NA,1,10905181942
2012-02-08,1084.59,1071.96,1074.61,NA,1,10661782938
2012-02-07,1077.34,1062.73,1074.37,NA,1,11594802265
2012-02-06,1077.38,1064.86,1074.11,NA,1,9018593078
2012-02-03,1083.15,1062.88,1078.66,NA,1,12172460824
2012-02-02,1070.86,1058.6,1066.12,NA,1,12637637759
2012-02-01,1067.31,1034.71,1065.29,NA,1,15210995501
2012-01-31,1044.54,1033.47,1036.34,NA,1,13066794422
2012-01-30,1036.56,1021.77,1028.36,NA,1,8302372374
2012-01-27,1051.41,1038.04,1041.4,NA,1,10056108006
2012-01-26,1050.88,1028.11,1046.01,NA,1,16464662994
2012-01-25,1031.27,1018.78,1026,NA,1,12971453077
2012-01-24,1040.22,1023.97,1034.04,NA,1,11398385775
2012-01-23,1042.61,1029.48,1042.37,NA,1,9139250642
2012-01-20,1040.15,1030.44,1033.3,NA,1,10057655572
2012-01-19,1041.54,1029.25,1037.82,NA,1,12567413963
2012-01-18,1029.65,1013.88,1028.62,NA,1,10464305318
2012-01-17,1026.27,1016.16,1025.06,NA,1,11536809268
2012-01-16,1014.27,1000.06,1013.51,NA,1,7484543683
2012-01-13,1023.5,1000.56,1009,NA,1,11442921513
2012-01-12,1025.23,1010.66,1015.5,NA,1,11551458163
2012-01-11,1015.42,1005.67,1009.61,NA,1,9101538959
2012-01-10,1013.88,1002.16,1012.68,NA,1,10408042009
2012-01-09,1001.3,994.18,996.89,NA,1,9921678537
2012-01-05,1005.32,998.28,1002.18,NA,1,6211018991
2012-01-04,1015.85,1002.3,1006.31,NA,1,10985097931
2012-01-03,1018.8,1000.7,1018.8,NA,1,9837810319
2012-01-02,1005.33,980.95,999.43,NA,1,4666257101
2011-12-30,988.16,975.85,987.85,NA,1,6320943918
2011-12-29,977.52,967.31,977.52,NA,1,4711683877
2011-12-28,981.37,966.94,969.36,NA,1,5973043282
2011-12-27,985.89,975.58,976.9,NA,1,3305130431
2011-12-23,982.08,972.49,982.08,NA,1,4595851543
2011-12-22,970.9,960.24,970.9,NA,1,7807660704
2011-12-21,973.85,953.5,959.6,NA,1,9709478647
2011-12-20,960.55,927.47,959.67,NA,1,9866965966
2011-12-19,949.44,930.06,934.27,NA,1,7465731428
2011-12-16,950,935.26,937.69,NA,1,10169342637
2011-12-15,951.5,932.11,946.68,NA,1,10154005995
2011-12-14,959.82,936.66,939.3,NA,1,11303850706
2011-12-13,968.76,937.62,956.12,NA,1,10881238706
2011-12-12,961.35,941.66,941.85,NA,1,8465124060
2011-12-09,972.72,946.68,963.25,NA,1,11185241010
2011-12-08,986.12,956.38,956.57,NA,1,12424984338
2011-12-07,989.59,964.82,978.82,NA,1,11303611653
2011-12-06,987.19,971.8,977.46,NA,1,9265805834
2011-12-05,992.03,976.04,988.71,NA,1,8360662183
2011-12-02,980.56,971.32,974.48,NA,1,9396116594
2011-12-01,981.36,964.19,967.31,NA,1,11247387058
2011-11-30,981.74,917.39,979.36,NA,1,23983253523
2011-11-29,933,916.01,931.44,NA,1,9743377941
2011-11-28,927.47,899.36,927.16,NA,1,9401960341
2011-11-25,895.59,872.93,889.22,NA,1,8402694276
2011-11-24,905.05,875.81,886.51,NA,1,8998721339
2011-11-23,913.96,886.99,888.81,NA,1,9746443170
2011-11-22,917.46,899.09,905.76,NA,1,8971600899
2011-11-21,934.94,905.99,907.4,NA,1,9552924914
2011-11-18,949.31,935.96,941.25,NA,1,9850819654
2011-11-17,959.86,938.79,947.46,NA,1,9632259157
2011-11-16,970.24,951.82,961.17,NA,1,9974533516
2011-11-15,965.49,946.84,959.34,NA,1,9707093894
2011-11-14,985.48,959.47,962.91,NA,1,8385306906
2011-11-11,978.8,942.63,976.51,NA,1,8681186739
2011-11-10,957.03,925.21,945.9,NA,1,9970527940
2011-11-09,979.96,936.86,946.72,NA,1,11987342339
2011-11-08,982.94,967.77,970.45,NA,1,9079834255
2011-11-07,984.74,960.98,968.39,NA,1,10114590516
2011-11-04,993.47,979.25,987.16,NA,1,5515468681
2011-11-03,989.62,947.39,979.78,NA,1,12023384151
2011-11-02,965.72,942.25,964.9,NA,1,12468021216
2011-11-01,969.35,940.95,945.86,NA,1,15149408005
2011-10-31,1021.08,990.44,990.44,NA,1,11722281443
2011-10-28,1037.43,1019.91,1025.72,NA,1,12585740201
2011-10-27,1029.66,1003.37,1029.34,NA,1,16835469156
2011-10-26,996.67,972.66,983.08,NA,1,10584731721
2011-10-25,985.87,965.24,975.67,NA,1,12294576858
2011-10-24,978.61,964.41,978.08,NA,1,10464073086
2011-10-21,965.74,934.91,965.2,NA,1,12597596611
2011-10-20,951.3,927.38,934.05,NA,1,12862119953
2011-10-19,952.71,939.24,942.22,NA,1,12197240844
2011-10-18,949.45,926.59,945.53,NA,1,9633093553
2011-10-17,969.6,933.33,939.4,NA,1,10604113704
2011-10-14,959.67,936.8,956.39,NA,1,9483824721
2011-10-13,965.45,933.35,936.22,NA,1,10504346352
2011-10-12,960.7,933.51,957.74,NA,1,14604513445
2011-10-11,952.21,937.35,946.78,NA,1,8180986228
2011-10-10,948.29,921.05,948.29,NA,1,10369115966
2011-10-07,933.58,912.72,918.28,NA,1,10645267711
2011-10-06,920.5,897.4,920.5,NA,1,13018955237
2011-10-05,899.76,869.98,899.76,NA,1,11685392486
2011-10-04,890.28,855.74,867.02,NA,1,15097633568
2011-10-03,909.24,885.45,902.72,NA,1,10844730163
2011-09-30,928.95,903.29,910.17,NA,1,12800769148
2011-09-29,931.72,902.12,930.36,NA,1,11556820667
2011-09-28,927.71,901.64,904.35,NA,1,10985098089
2011-09-27,927.27,891.98,927.27,NA,1,12408363048
2011-09-26,884.52,846.18,872.98,NA,1,11544783579
2011-09-23,873.66,833.03,862.35,NA,1,11976108723
2011-09-22,887.88,862.17,862.17,NA,1,11988223117
2011-09-21,919,905.72,906.4,NA,1,8159059458
2011-09-20,918.76,888.41,918.76,NA,1,11474801097
2011-09-19,914.41,895.01,895.42,NA,1,8952206155
2011-09-16,939.14,924.11,927.15,NA,1,12768105716
2011-09-15,926.32,899.01,924.62,NA,1,13696834216
2011-09-14,895.28,867.74,890.68,NA,1,13319777118
2011-09-13,884.33,853.48,878.4,NA,1,13505568329
2011-09-12,875.84,859.69,862.58,NA,1,11515135101
2011-09-09,917.29,883.09,884.6,NA,1,10042078474
2011-09-08,925.27,904.66,918.82,NA,1,10082799566
2011-09-07,918.02,899.75,918.02,NA,1,10926501853
2011-09-06,899.58,875.12,887.27,NA,1,14382347182
2011-09-05,915.38,886.54,887.41,NA,1,10038150666
2011-09-02,951.38,927.1,932.1,NA,1,13459621786
2011-09-01,966.08,942.85,961.55,NA,1,12502995027
2011-08-31,963.09,930.74,954.63,NA,1,14094860357
2011-08-30,938.28,921.2,930.13,NA,1,9613440583
2011-08-29,928.48,907.91,927.37,NA,1,6493706646
2011-08-26,907.47,884,904.32,NA,1,10631514716
2011-08-25,930.85,902.16,903.21,NA,1,13568075120
2011-08-24,934.37,899.34,916.26,NA,1,13810013513
2011-08-23,911.95,891.57,905.67,NA,1,12770568382
2011-08-22,904.81,867.74,887.85,NA,1,11881317855
2011-08-19,893.91,851.14,877.43,NA,1,19621578491
2011-08-18,947.33,890.93,893.08,NA,1,21345859006
2011-08-17,965.16,939.85,957.53,NA,1,11317857382
2011-08-16,963.81,936.05,957.37,NA,1,13232651512
2011-08-15,969.37,949.12,967.58,NA,1,9989147590
2011-08-12,960.33,919.14,957.59,NA,1,14969283560
2011-08-11,937.72,892.9,937.7,NA,1,19210510542
2011-08-10,952.37,893.3,904.58,NA,1,21987781165
2011-08-09,930.03,860.41,930.03,NA,1,26665290293
2011-08-08,954.12,901.95,902.07,NA,1,22133333621
2011-08-05,966.33,901.01,947.78,NA,1,25384439584
2011-08-04,996.43,939.63,939.63,NA,1,20209699373
2011-08-03,1008.23,979.39,981.51,NA,1,16886983533
2011-08-02,1035.56,1011.29,1012.7,NA,1,14801438936
2011-08-01,1087.18,1035.92,1039.05,NA,1,12076698711
2011-07-29,1071.25,1053.31,1065.97,NA,1,9573781278
2011-07-28,1073.35,1059.43,1068.79,NA,1,8693093902
2011-07-27,1083.08,1066.71,1070.5,NA,1,8340097169
2011-07-26,1089.79,1070.58,1078.13,NA,1,7964620902
2011-07-25,1092.13,1080.2,1086.38,NA,1,7412008964
2011-07-22,1100.51,1082.63,1091,NA,1,11969418638
2011-07-21,1094.82,1067.54,1088.16,NA,1,17935136990
2011-07-20,1094.41,1084.51,1093.59,NA,1,13453140663
2011-07-19,1078.18,1052.07,1076.71,NA,1,13850396674
2011-07-18,1081.83,1052.74,1056.12,NA,1,13089308831
2011-07-15,1086.85,1077.11,1079.64,NA,1,10859164174
2011-07-14,1103.29,1085.88,1091.62,NA,1,10207583293
2011-07-13,1109.11,1094.92,1108.13,NA,1,9171104347
2011-07-12,1099.42,1075.48,1099.19,NA,1,14322129676
2011-07-11,1116.84,1101.22,1103.39,NA,1,8916612403
2011-07-08,1142.11,1119.36,1120.58,NA,1,10523284053
2011-07-07,1137.01,1120.21,1135.15,NA,1,8926444767
2011-07-06,1127.77,1115.16,1118.86,NA,1,8903755546
2011-07-05,1128.49,1120.71,1127.26,NA,1,7451842078
2011-07-04,1127.53,1117.5,1125.91,NA,1,6710359317
2011-07-01,1119.9,1104.13,1118.05,NA,1,10408685865
2011-06-30,1118.65,1102.04,1115.23,NA,1,12099877153
2011-06-29,1103.68,1077.89,1100.03,NA,1,13095917989
2011-06-28,1082.91,1068.31,1072.36,NA,1,11452108878
2011-06-27,1069.33,1048.47,1068.89,NA,1,11652658103
2011-06-23,1069.82,1053.05,1055.24,NA,1,12303130568
2011-06-22,1095.27,1072.78,1073.15,NA,1,13138448116
2011-06-21,1092.32,1070.92,1092.07,NA,1,10296299981
